Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
133.67	0.006586	0.054676	10.547439	18.394242	-790.168358	-826.335337
134.18	0.006567	0.054632	10.547487	18.106029	-782.432784	-825.285070
134.69	0.006585	0.054603	10.548366	17.915891	-757.775727	-805.939734
135.20	0.006579	0.054567	10.548424	17.809501	-753.996393	-804.670791
135.71	0.006611	0.054542	10.547605	17.679290	-769.899949	-822.700520
136.22	0.006634	0.054512	10.547442	17.477514	-769.006162	-826.278647
136.73	0.006982	0.054492	10.547418	17.349939	-766.612134	-826.796330
137.24	0.009534	0.054468	10.547363	17.195537	-764.345547	-828.024656
137.75	0.021223	0.054481	10.547229	17.275115	-769.247294	-830.953046
138.26	0.056750	0.054499	10.546969	17.397329	-778.075989	-836.691138
138.77	0.139146	0.054539	10.547191	17.656392	-778.909995	-831.798048
139.28	0.292458	0.054580	10.547477	17.922201	-778.437594	-825.510648
139.79	0.518166	0.054616	10.546874	18.158039	-797.767427	-838.770797
140.30	0.774720	0.054615	10.546066	18.154725	-816.329141	-856.549690
140.81	0.990071	0.054606	10.546204	18.084117	-811.510478	-853.503581
141.32	1.103507	0.054573	10.546394	17.852048	-801.796949	-849.333701
141.83	1.097382	0.054540	10.546103	17.636385	-803.551645	-855.743161
142.34	0.993854	0.054494	10.547155	17.355901	-772.818966	-832.586148
142.85	0.833964	0.054463	10.548192	17.798322	-759.083125	-809.768512
143.36	0.658386	0.054436	10.548223	17.624071	-754.361365	-809.090703
143.87	0.497229	0.054428	10.547376	17.574078	-772.757846	-827.736976
144.38	0.365135	0.054422	10.546619	17.530196	-789.193603	-844.378720
144.89	0.264030	0.054437	10.546791	17.633651	-787.607362	-840.593880
145.40	0.189195	0.054440	10.546225	17.650946	-801.059439	-853.046096
145.91	0.134683	0.054459	10.545803	17.781116	-813.803296	-862.344195
146.42	0.095112	0.054459	10.546352	17.782495	-801.168871	-850.261859
146.93	0.066333	0.054477	10.546770	17.913402	-794.528218	-841.052783
147.44	0.045583	0.054478	10.546631	17.905126	-797.542974	-844.110297
147.95	0.030801	0.054489	10.546263	17.974895	-807.637611	-852.207604
148.46	0.020206	0.054493	10.546445	17.995730	-803.937891	-848.220904
148.97	0.012749	0.054499	10.546440	18.034811	-804.947604	-848.325912
