Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
169.38	0.001331	0.048712	10.538928	18.449663	-1040.681482	-1013.579392
169.89	0.002052	0.048743	10.538252	18.719693	-1062.500248	-1028.462968
170.40	0.002371	0.048727	10.538321	17.982211	-1043.917633	-1026.930947
170.91	0.002340	0.048754	10.538450	18.471909	-1052.233799	-1024.110719
171.42	0.001931	0.048736	10.538319	18.046793	-1045.465484	-1026.989334
171.93	0.001269	0.048762	10.538275	18.491605	-1056.717644	-1027.955378
172.44	0.000381	0.048743	10.538829	17.193582	-1014.056364	-1015.763311
172.95	-0.000554	0.048770	10.539447	6.631802	-756.682477	-1002.174617
173.46	-0.001529	0.048749	10.538856	-67.698361	940.753170	-1015.166116
173.97	-0.002306	0.048783	10.538329	-206.029125	4112.913083	-1026.772230
174.48	-0.002960	0.048764	10.538823	-289.452375	6044.690118	-1015.895458
174.99	-0.003332	0.048785	10.539709	-320.022165	6768.822684	-996.410559
175.50	-0.003431	0.048686	10.539736	-331.063367	7023.612928	-995.813860
176.01	-0.003339	0.048462	10.539724	-335.386658	7122.854953	-996.079655
176.52	-0.003031	0.047848	10.541222	-337.246181	7200.226380	-963.107114
177.03	-0.002405	0.046677	10.542239	-338.099812	7243.312938	-940.751144
177.54	-0.001900	0.044593	10.540531	-338.498989	7213.114339	-978.323102
178.05	-0.001280	0.041583	10.540740	-338.660877	7221.668122	-973.718443
178.56	-0.000680	0.037643	10.541564	-338.686012	7241.242628	-955.598153
179.07	-0.000155	0.033114	10.534619	-338.612683	7079.382987	-1108.386678
179.58	0.000093	0.028225	10.527687	-338.469345	6916.215355	-1260.885613
180.09	0.000405	0.023400	10.480396	-338.271679	5820.986689	-2301.289350
180.61	0.000328	0.018785	10.477011	-338.061968	5738.097188	-2375.753107
181.12	0.000285	0.014656	10.470122	-337.866382	5574.708777	-2527.315367
181.63	0.000043	0.011027	10.470100	-337.734893	5571.169884	-2527.803809
182.14	-0.000170	0.008049	10.470089	-337.668396	5569.394263	-2528.037404
182.65	-0.000483	0.005603	10.470093	-337.719742	5570.657201	-2527.960179
183.16	-0.000830	0.003749	10.470079	-337.843908	5573.202599	-2528.258616
183.67	-0.000997	0.002306	10.470072	-338.143598	5579.932170	-2528.419993
184.18	-0.001202	0.001287	10.470084	-338.572998	5590.089528	-2528.159855
184.69	-0.001325	0.000514	10.472209	-339.373673	5657.546489	-2481.394000
185.20	-0.001349	0.000007	10.470119	-340.572244	5636.932302	-2527.376870
185.71	-0.001300	-0.000374	10.470121	-342.981852	5692.447737	-2527.331959
186.22	-0.001219	-0.000589	10.473107	-348.829229	5895.911650	-2461.646732
