Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
141.83	0.002857	0.052392	10.564798	8.577880	-163.855771	-444.445827
142.34	0.003021	0.052430	10.569121	8.783257	-68.885522	-349.343432
142.85	0.002480	0.052422	10.571222	7.155961	17.041614	-303.110191
143.36	0.001376	0.052424	10.568971	5.829290	-4.350049	-352.647618
143.87	-0.000130	0.052373	10.564293	5.452862	-103.573502	-455.563176
144.38	-0.001835	0.052340	10.563601	-33.794402	783.942011	-470.771363
144.89	-0.003659	0.052279	10.567255	-200.610721	4708.272644	-390.380032
145.40	-0.005496	0.052245	10.570008	-301.121915	7085.480124	-329.831693
145.91	-0.006550	0.052194	10.571368	-324.082526	7645.399346	-299.904047
146.42	-0.007964	0.052153	10.570258	-324.093733	7620.064505	-324.317172
146.93	-0.008294	0.052009	10.567549	-324.133128	7558.484284	-383.923914
147.44	-0.008469	0.051684	10.566498	-324.221674	7536.292810	-407.036820
147.95	-0.008192	0.050875	10.568433	-324.441940	7585.989283	-364.467831
148.46	-0.007652	0.049348	10.569551	-324.858014	7621.341250	-339.881812
148.97	-0.006634	0.046815	10.567484	-325.547788	7589.559002	-385.345501
149.48	-0.005567	0.043258	10.563876	-326.516867	7528.658423	-464.718453
149.99	-0.004665	0.038786	10.556526	-327.734784	7387.177386	-626.421660
150.50	-0.003470	0.033775	10.553725	-329.099782	7353.982129	-688.060184
151.01	-0.002565	0.028535	10.554480	-330.527266	7404.258204	-671.447077
151.52	-0.002017	0.023446	10.546366	-331.913551	7249.041282	-849.950126
152.03	-0.001382	0.018693	10.526176	-333.208024	6813.208979	-1294.117545
152.54	-0.001204	0.014485	10.527199	-334.354496	6863.179609	-1271.625202
153.05	-0.001389	0.010846	10.550169	-335.345664	7415.751143	-766.289036
153.56	-0.001285	0.007865	10.547519	-336.157556	7373.341362	-824.571930
154.07	-0.001614	0.005479	10.542887	-336.807597	7281.470556	-926.481914
154.59	-0.002083	0.003669	10.542619	-337.300669	7286.643553	-932.374536
155.10	-0.002197	0.002304	10.542683	-337.672273	7296.674258	-930.966078
