Length [m]	OTDR [V]	Brillouin intensity [V]	Fitted Frequency [GHz]	Temperature [”]	Compensated Strain [レュ]	Uncompensated Strain [レュ]
21.93	0.006286	0.062051	10.438492	46.918790	-3964.061273	-3223.177966
22.44	0.006247	0.061972	10.438344	52.603719	-4098.328887	-3226.423622
22.95	0.006228	0.061945	10.438390	44.066430	-3900.756866	-3225.425296
23.46	0.006232	0.061967	10.438440	43.085186	-3877.000130	-3224.310341
23.97	0.006260	0.062023	10.438553	38.276411	-3763.710404	-3221.836527
24.48	0.006273	0.062065	10.438596	36.571137	-3723.469119	-3220.895527
24.99	0.006288	0.062093	10.438938	35.670965	-3694.859992	-3213.371625
25.50	0.006280	0.062078	10.438893	39.548696	-3785.148732	-3214.349099
26.02	0.006261	0.062050	10.438794	37.332058	-3736.402732	-3216.524240
26.53	0.006249	0.062019	10.438247	35.956597	-3717.355083	-3228.557728
27.04	0.006250	0.062019	10.437340	35.589447	-3729.837361	-3248.526733
27.55	0.006256	0.062024	10.437745	30.107269	-3594.301149	-3239.618845
28.06	0.006284	0.062058	10.438778	34.004530	-3660.177117	-3216.879981
28.57	0.006300	0.062056	10.438925	33.969545	-3655.995140	-3213.658999
29.08	0.006300	0.062057	10.438440	39.301782	-3789.911758	-3224.314450
29.59	0.006290	0.062035	10.438289	42.006358	-3855.651205	-3227.635029
30.10	0.006266	0.062021	10.438449	43.960817	-3896.960405	-3224.122959
30.61	0.006244	0.062000	10.438469	39.320824	-3789.682142	-3223.677273
31.12	0.006242	0.062023	10.438733	45.775029	-3932.166952	-3217.869163
31.63	0.006248	0.062041	10.438727	37.286355	-3736.913822	-3218.015339
32.14	0.006266	0.062083	10.438544	44.435464	-3905.683817	-3222.021690
32.65	0.006264	0.062066	10.438698	40.903504	-3820.847788	-3218.652966
33.16	0.006263	0.062086	10.439819	44.792232	-3884.491928	-3193.972521
33.67	0.006257	0.062023	10.441215	39.835486	-3738.198841	-3163.265855
34.18	0.006242	0.062057	10.441231	44.379686	-3842.432452	-3162.910701
34.69	0.006239	0.062019	10.441058	38.588460	-3713.128292	-3166.733830
35.20	0.006264	0.062094	10.441128	39.581276	-3734.357256	-3165.183431
35.71	0.006280	0.062066	10.441786	38.373888	-3691.397440	-3150.716356
36.22	0.006295	0.062100	10.441483	38.581642	-3703.154857	-3157.369833
36.73	0.006297	0.062005	10.441464	38.743146	-3707.312239	-3157.789185
37.24	0.006283	0.061954	10.442406	41.045322	-3738.592213	-3137.074815
37.75	0.006264	0.061816	10.443030	40.233919	-3705.517832	-3123.342264
38.26	0.006253	0.061758	10.443193	40.959845	-3718.467203	-3119.754421
38.77	0.006253	0.061667	10.442784	40.434055	-3715.788856	-3128.745131
39.28	0.006267	0.061650	10.442647	39.318534	-3693.272726	-3131.762139
39.79	0.006268	0.061615	10.442800	37.910478	-3657.343689	-3128.408134
40.30	0.006272	0.061617	10.442351	37.657343	-3661.864589	-3138.279133
40.81	0.006263	0.061589	10.442045	37.990430	-3676.577370	-3144.999613
41.32	0.006254	0.061595	10.442802	38.979309	-3681.894275	-3128.357055
41.83	0.006243	0.061585	10.443594	39.293471	-3670.850873	-3110.924151
42.34	0.006241	0.061624	10.443738	39.840974	-3680.146290	-3107.768732
42.85	0.006247	0.061647	10.444190	38.183613	-3631.560556	-3097.815824
43.36	0.006262	0.061669	10.444505	36.333956	-3581.730476	-3090.898461
43.87	0.006262	0.061638	10.444350	35.289375	-3561.243882	-3094.293715
44.38	0.006267	0.061603	10.444112	35.665638	-3575.395881	-3099.531166
44.89	0.006257	0.061521	10.444023	37.470077	-3618.990640	-3101.493537
45.40	0.006250	0.061464	10.444575	39.626892	-3655.900055	-3089.341056
45.91	0.006245	0.061403	10.445516	40.472127	-3653.662406	-3068.646396
46.42	0.006248	0.061402	10.445523	40.513366	-3654.450598	-3068.492706
46.93	0.006254	0.061418	10.444561	38.797280	-3637.131542	-3089.654751
47.44	0.006263	0.061470	10.444213	37.419359	-3613.435011	-3097.307685
47.95	0.006261	0.061505	10.444183	37.476874	-3615.450976	-3097.967775
48.46	0.006263	0.061537	10.444990	39.152750	-3635.413955	-3080.210734
48.97	0.006248	0.061536	10.447159	40.670880	-3620.337279	-3032.493059
49.48	0.006240	0.061520	10.454101	42.181022	-3495.011601	-2879.783694
49.99	0.006236	0.061458	10.481311	42.519697	-2875.254385	-2281.157309
50.50	0.006237	0.061339	10.518419	42.442977	-2017.658201	-1464.776609
51.01	0.006240	0.061071	10.546701	42.082949	-1357.102113	-842.574499
51.53	0.006243	0.060623	10.560174	43.462561	-1078.132893	-546.170039
52.04	0.006243	0.059951	10.563158	45.631797	-1059.244295	-480.518802
52.55	0.006243	0.059125	10.565071	48.153416	-1073.184633	-438.445410
53.06	0.006246	0.058171	10.566657	48.702858	-1049.255895	-403.554698
53.57	0.006247	0.057210	10.568113	47.463891	-987.155392	-371.522662
54.08	0.006249	0.056274	10.568623	43.687183	-888.438410	-360.287138
54.59	0.006251	0.055439	10.569337	39.278457	-770.496672	-344.591219
55.10	0.006255	0.054697	10.569900	35.846306	-678.510040	-332.209830
55.61	0.006252	0.054085	10.569449	33.940419	-645.036715	-342.130017
56.12	0.006248	0.053570	10.569432	32.934260	-622.256923	-342.494051
56.63	0.006238	0.053172	10.569742	32.451299	-603.986958	-335.671371
57.14	0.006229	0.052841	10.569372	31.272153	-585.372276	-343.807100
57.65	0.006224	0.052607	10.569189	29.406625	-546.659574	-347.843176
58.16	0.006220	0.052430	10.569868	26.504263	-464.189191	-332.905971
58.67	0.006218	0.052322	10.569989	25.020456	-427.228741	-330.231493
59.18	0.006217	0.052228	10.569931	23.510701	-393.831977	-331.526211
